"ID","Fecha","Nombre","Codigo","Producto","Cantidad","Totalventas"
"276","2014-02-28","Alejandro Soto Vásquez","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"277","2014-02-28","Valentina Vega Ruiz","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"278","2014-03-01","Andrés Gómez Paredes","B016381QZA","Samsung Galaxy J7","24","48396.00"
"279","2014-03-01","Gabriela Huamán Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"280","2014-03-01","Eduardo Torres López","B016381QZA","Samsung Galaxy J7","2","4033.00"
"281","2014-03-01","Carla Medina Vargas","B016381QZA","Samsung Galaxy J7","1","2016.50"
"282","2014-03-01","Ricardo García Huerta","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"283","2014-03-02","Laura Chávez Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"284","2014-03-02","Carlos González Ruiz","B00NQGP42Y","Moto G Plus","3","7128.00"
"285","2014-03-03","Silvia Castro López","B00NQGP42Y","Moto G Plus","2","4752.00"
"286","2014-03-03","Juan Carlos Rodríguez Medina","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"287","2014-03-03","Luisa Fernández Vargas","B01EYT1URO","Apple iPhone 6","2","2625.00"
"288","2014-03-03","José Morales Huamán","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"289","2014-03-03","Ana Paula Rojas Torres","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"290","2014-03-03","Miguel Ángel Vega López","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"291","2014-03-03","Carla García Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"292","2014-03-04","Eduardo Castro Ruiz","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"293","2014-03-04","Gabriela Ramírez Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"294","2014-03-04","Ricardo Gómez Medina","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"295","2014-03-04","Laura Flores Salazar","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"296","2014-03-04","Juan Carlos Rodríguez Delgado","B00K15Q2B0","Samsung Galaxy S5","10","21672.00"
"297","2014-03-04","Luisa García Vásquez","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"298","2014-03-04","Ana María Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"299","2014-03-05","Ana María Castro Chávez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"300","2014-03-05","Laura Flores Guzmán","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"301","2014-03-05","Carlos González Medina","B01KBH547A","BLU Studio X8","3","3036.00"
"302","2014-03-05","Miguel Ángel Vega Torres","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"303","2014-03-06","Rafaela Cáceres Castro","B016B7INC2","ALCATEL OneTouch","21","21420.00"
"304","2014-03-06","Carla Fernández Mendoza","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"305","2014-03-06","Adrián Vega Ruiz","B00J0O5J4Y","Xiaomi Redmi Note 9","7","11781.00"
"306","2014-03-06","Diego Morales Castro","B01EYT1URO","Apple iPhone 6","2","2625.00"
"307","2014-03-06","Ricardo Gómez Vargas","B01KBH547A","BLU Studio X8","3","3036.00"
"308","2014-03-07","Silvia Ramírez Rivera","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"309","2014-03-07","Eduardo Cáceres Salazar","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"310","2014-03-07","Juan Carlos Rodríguez Huamán","B00F3J4B5S","Samsung Galaxy A20","16","27600.00"
"311","2014-03-08","Gabriela Rojas Huerta","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"312","2014-03-08","Verónica Quispe Rodríguez","B016381QZA","Samsung Galaxy J7","1","2016.50"
"313","2014-03-08","Julio Vargas López","B016381QZA","Samsung Galaxy J7","4","8066.00"
"314","2014-03-08","Valentina Torres Vega","B00NQGP42Y","Moto G Plus","3","7128.00"
"315","2014-03-08","Mariana Ruiz Cruz","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"316","2014-03-08","Luis Torres Medina","B00K15Q2B0","Samsung Galaxy S5","9","19504.80"
"317","2014-03-09","Andrés Ramos Silva","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"318","2014-03-09","Ana Paula Sánchez Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"319","2014-03-09","Alejandro Ortega Salinas","B00NQGP42Y","Moto G Plus","3","7128.00"
"320","2014-03-09","Sofía Castro Valdez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"321","2014-03-09","Lucía Pérez Guerra","B00NQGP42Y","Moto G Plus","2","4752.00"
"322","2014-03-09","Sebastián Salazar Peña","B01EYT1URO","Apple iPhone 6","2","2625.00"
"323","2014-03-10","Carolina Espinoza Ramírez","B018IZ0SWI","BLU Advance 5.0","11","17820.00"
"324","2014-03-10","Manuel Rojas Cárdenas","B01EYT1URO","Apple iPhone 6","2","2625.00"
"325","2014-03-10","Gabriela Navarro Gómez","B016381QZA","Samsung Galaxy J7","3","6049.50"
"326","2014-03-10","Andrés Soto Paredes","B01KBH547A","BLU Studio X8","1","1012.00"
"327","2014-03-10","Víctor García Soto","B01EYT1URO","Apple iPhone 6","2","2625.00"
"328","2014-03-11","Camila Paredes Delgado","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"329","2014-03-11","Valeria Tapia Castro","B015YCRYZM","ASUS ZenFone 3","3","6039.00"
"330","2014-03-11","Eduardo Morales Sánchez","B01KBH547A","BLU Studio X8","2","2024.00"
"331","2014-03-11","María Fernández Vásquez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"332","2014-03-11","Jorge Huamán Flores","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"333","2014-03-11","Daniela Chávez Paredes","B01KBH547A","BLU Studio X8","3","3036.00"
"334","2014-03-11","José López Ramírez","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"335","2014-03-12","Ana María Vargas Vega","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"336","2014-03-12","Carlos Rivera Castro","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"337","2014-03-12","Brenda Torres Sánchez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"338","2014-03-13","Luis González López","B00NQGP42Y","Moto G Plus","4","9504.00"
"339","2014-03-13","Patricia Medina Vargas","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"340","2014-03-13","Miguel García Huamán","B016381QZA","Samsung Galaxy J7","2","4033.00"
"341","2014-03-14","Adriana Rodríguez Silva","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"342","2014-03-14","Juan Pérez Torres","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"343","2014-03-14","Sofía Castro Salinas","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"344","2014-03-14","Diego Morales López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"345","2014-03-15","Mariana Rojas Medina","B01KBH547A","BLU Studio X8","8","8096.00"
"346","2014-03-15","Alejandro Soto Vásquez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"347","2014-03-15","Valentina Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"348","2014-03-16","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"349","2014-03-16","Gabriela Huamán Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"350","2014-03-16","Eduardo Torres López","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"351","2014-03-16","Carla Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"352","2014-03-17","Ricardo García Huerta","B01EYT1URO","Apple iPhone 6","1","1312.50"
"353","2014-03-17","Laura Chávez Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"354","2014-03-17","Carlos González Ruiz","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"355","2014-03-17","Silvia Castro López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"356","2014-03-17","Juan Carlos Rodríguez Medina","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"357","2014-03-17","Luisa Fernández Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"358","2014-03-18","José Morales Huamán","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"359","2014-03-18","Ana Paula Rojas Torres","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"360","2014-03-18","Miguel Ángel Vega López","B01KBH547A","BLU Studio X8","1","1012.00"
"361","2014-03-18","Carla García Castro","B01EYT1URO","Apple iPhone 6","2","2625.00"
"362","2014-03-19","Eduardo Castro Ruiz","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"363","2014-03-20","Gabriela Ramírez Vargas","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"364","2014-03-20","Ricardo Gómez Medina","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"365","2014-03-20","Laura Flores Salazar","B01KBH547A","BLU Studio X8","2","2024.00"
"366","2014-03-20","Juan Carlos Rodríguez Delgado","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"367","2014-03-20","Luisa García Vásquez","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"368","2014-03-21","Ana María Castro Salinas","B00NQGP42Y","Moto G Plus","1","2376.00"
"369","2014-03-21","Ana María Castro Chávez","B01LQV1YHO","Huawei Nexus 6P","4","6496.00"
"370","2014-03-21","Laura Flores Guzmán","B01DZJFWNC","Samsung Galaxy S69","13","12979.20"
"371","2014-03-21","Carlos González Medina","B01KBH547A","BLU Studio X8","2","2024.00"
"372","2014-03-21","Miguel Ángel Vega Torres","B016381QZA","Samsung Galaxy J7","1","2016.50"
"373","2014-03-21","Rafaela Cáceres Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"374","2014-03-21","Carla Fernández Mendoza","B01KBH547A","BLU Studio X8","1","1012.00"
"375","2014-03-21","Adrián Vega Ruiz","B016381QZA","Samsung Galaxy J7","4","8066.00"
"376","2014-03-22","Diego Morales Castro","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"377","2014-03-22","Ricardo Gómez Vargas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"378","2014-03-22","Silvia Ramírez Rivera","B01EYT1URO","Apple iPhone 6","3","3937.50"
"379","2014-03-22","Eduardo Cáceres Salazar","B01KBH547A","BLU Studio X8","3","3036.00"
"380","2014-03-23","Juan Carlos Rodríguez Huamán","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"381","2014-03-23","Gabriela Rojas Huerta","B00F3J4B5S","Samsung Galaxy A20","4","6900.00"
"382","2014-03-23","Verónica Quispe Rodríguez","B01KBH547A","BLU Studio X8","2","2024.00"
"383","2014-03-23","Julio Vargas López","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"384","2014-03-23","Valentina Torres Vega","B00NQGP42Y","Moto G Plus","1","2376.00"
"385","2014-03-24","Mariana Ruiz Cruz","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"386","2014-03-24","Luis Torres Medina","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"387","2014-03-24","Andrés Ramos Silva","B00NQGP42Y","Moto G Plus","3","7128.00"
"388","2014-03-24","Ana Paula Sánchez Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"389","2014-03-24","Alejandro Ortega Salinas","B00NQGP42Y","Moto G Plus","17","40392.00"
"390","2014-03-24","Sofía Castro Valdez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"391","2014-03-25","Lucía Pérez Guerra","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"392","2014-03-25","Sebastián Salazar Peña","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"393","2014-03-25","Carolina Espinoza Ramírez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"394","2014-03-25","Manuel Rojas Cárdenas","B00NQGP42Y","Moto G Plus","2","4752.00"
"395","2014-03-25","Gabriela Navarro Gómez","B00NQGP42Y","Moto G Plus","3","7128.00"
"396","2014-03-25","Andrés Soto Paredes","B01KBH547A","BLU Studio X8","1","1012.00"
"397","2014-03-25","Víctor García Soto","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"398","2014-03-26","Camila Paredes Delgado","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"399","2014-03-26","Valeria Tapia Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"400","2014-03-26","Eduardo Morales Sánchez","B01EYT1URO","Apple iPhone 6","13","17062.50"
"401","2014-03-26","María Fernández Vásquez","B00NQGP42Y","Moto G Plus","2","4752.00"
"402","2014-03-26","Jorge Huamán Flores","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"403","2014-03-27","Daniela Chávez Paredes","B00NQGP42Y","Moto G Plus","2","4752.00"
"404","2014-03-27","José López Ramírez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"405","2014-03-27","Ana María Vargas Vega","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"406","2014-03-27","Carlos Rivera Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"407","2014-03-28","Brenda Torres Sánchez","B01KBH547A","BLU Studio X8","20","20240.00"
"408","2014-03-28","Luis González López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"409","2014-03-28","Patricia Medina Vargas","B00NQGP42Y","Moto G Plus","1","2376.00"
"410","2014-03-28","Miguel García Huamán","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"411","2014-03-28","Adriana Rodríguez Silva","B016381QZA","Samsung Galaxy J7","17","34280.50"
"412","2014-03-28","Juan Pérez Torres","B01KBH547A","BLU Studio X8","1","1012.00"
"413","2014-03-28","Sofía Castro Salinas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"414","2014-03-28","Diego Morales López","B01KBH547A","BLU Studio X8","3","3036.00"
"415","2014-03-29","Mariana Rojas Medina","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"416","2014-03-29","Alejandro Soto Vásquez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"417","2014-03-29","Valentina Vega Ruiz","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"418","2014-03-30","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"419","2014-03-30","Gabriela Huamán Castro","B01KBH547A","BLU Studio X8","3","3036.00"
"420","2014-03-30","Eduardo Torres López","B016381QZA","Samsung Galaxy J7","25","50412.50"
"421","2014-03-30","Carla Medina Vargas","B01EYT1URO","Apple iPhone 6","2","2625.00"
"422","2014-03-31","Ricardo García Huerta","B01EYT1URO","Apple iPhone 6","3","3937.50"
"423","2014-03-31","Laura Chávez Castro","B01KBH547A","BLU Studio X8","3","3036.00"
"424","2014-03-31","Carlos González Ruiz","B018IZ0SWI","BLU Advance 5.0","16","25920.00"
"425","2014-03-31","Silvia Castro López","B016381QZA","Samsung Galaxy J7","18","36297.00"
"426","2014-03-31","Juan Carlos Rodríguez Medina","B01KBH547A","BLU Studio X8","2","2024.00"
"427","2014-04-01","Luisa Fernández Vargas","B015YCRYZM","ASUS ZenFone 3","21","42273.00"
"428","2014-04-02","José Morales Huamán","B01EYT1URO","Apple iPhone 6","3","3937.50"
"429","2014-04-02","Ana Paula Rojas Torres","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"430","2014-04-02","Miguel Ángel Vega López","B01KBH547A","BLU Studio X8","2","2024.00"
"431","2014-04-03","Carla García Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"432","2014-04-03","Eduardo Castro Ruiz","B00NQGP42Y","Moto G Plus","1","2376.00"
"433","2014-04-04","Gabriela Ramírez Vargas","B018IZ0SWI","BLU Advance 5.0","23","37260.00"
"434","2014-04-04","Ricardo Gómez Medina","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"435","2014-04-04","Laura Flores Salazar","B01EYT1URO","Apple iPhone 6","1","1312.50"
"436","2014-04-05","Juan Carlos Rodríguez Delgado","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"437","2014-04-05","Luisa García Vásquez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"438","2014-04-05","Ana María Castro Salinas","B01EYT1URO","Apple iPhone 6","2","2625.00"
"439","2014-04-05","Ana María Castro Chávez","B01EYT1URO","Apple iPhone 6","3","3937.50"
"440","2014-04-06","Laura Flores Guzmán","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"441","2014-04-06","Carlos González Medina","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"442","2014-04-07","Miguel Ángel Vega Torres","B00NQGP42Y","Moto G Plus","15","35640.00"
"443","2014-04-07","Rafaela Cáceres Castro","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"444","2014-04-07","Carla Fernández Mendoza","B01KBH547A","BLU Studio X8","2","2024.00"
"445","2014-04-07","Adrián Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"446","2014-04-08","Diego Morales Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"447","2014-04-08","Ricardo Gómez Vargas","B01KBH547A","BLU Studio X8","1","1012.00"
"448","2014-04-08","Silvia Ramírez Rivera","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"449","2014-04-08","Eduardo Cáceres Salazar","B016381QZA","Samsung Galaxy J7","3","6049.50"
"450","2014-04-08","Juan Carlos Rodríguez Huamán","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"451","2014-04-09","Gabriela Rojas Huerta","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"452","2014-04-09","Verónica Quispe Rodríguez","B01KBH547A","BLU Studio X8","1","1012.00"
"453","2014-04-09","Julio Vargas López","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"454","2014-04-09","Valentina Torres Vega","B018IZ0SWI","BLU Advance 5.0","14","22680.00"
"455","2014-04-09","Mariana Ruiz Cruz","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"456","2014-04-10","Luis Torres Medina","B01EYT1URO","Apple iPhone 6","2","2625.00"
"457","2014-04-10","Andrés Ramos Silva","B01KBH547A","BLU Studio X8","2","2024.00"
"458","2014-04-10","Ana Paula Sánchez Vargas","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"459","2014-04-10","Alejandro Ortega Salinas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"460","2014-04-10","Sofía Castro Valdez","B01EYT1URO","Apple iPhone 6","2","2625.00"
"461","2014-04-10","Lucía Pérez Guerra","B01KBH547A","BLU Studio X8","2","2024.00"
"462","2014-04-11","Sebastián Salazar Peña","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"463","2014-04-11","Carolina Espinoza Ramírez","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"464","2014-04-12","Manuel Rojas Cárdenas","B00NQGP42Y","Moto G Plus","4","9504.00"
"465","2014-04-12","Gabriela Navarro Gómez","B01KBH547A","BLU Studio X8","5","5060.00"
"466","2014-04-12","Andrés Soto Paredes","B01KBH547A","BLU Studio X8","3","3036.00"
"467","2014-04-12","Víctor García Soto","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"468","2014-04-13","Camila Paredes Delgado","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"469","2014-04-13","Valeria Tapia Castro","B00NQGP42Y","Moto G Plus","19","45144.00"
"470","2014-04-13","Eduardo Morales Sánchez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"471","2014-04-13","María Fernández Vásquez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"472","2014-04-13","Jorge Huamán Flores","B01DZJFWNC","Samsung Galaxy S69","16","15974.40"
"473","2014-04-13","Daniela Chávez Paredes","B016381QZA","Samsung Galaxy J7","1","2016.50"
"474","2014-04-14","José López Ramírez","B01EYT1URO","Apple iPhone 6","2","2625.00"
"475","2014-04-14","Ana María Vargas Vega","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"476","2014-04-14","Carlos Rivera Castro","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"477","2014-04-14","Brenda Torres Sánchez","B00NQGP42Y","Moto G Plus","2","4752.00"
"478","2014-04-15","Luis González López","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"479","2014-04-15","Patricia Medina Vargas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"480","2014-04-15","Miguel García Huamán","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"481","2014-04-15","Adriana Rodríguez Silva","B00NQGP42Y","Moto G Plus","3","7128.00"
"482","2014-04-15","Juan Pérez Torres","B01EYT1URO","Apple iPhone 6","1","1312.50"
"483","2014-04-15","Sofía Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"484","2014-04-16","Diego Morales López","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"485","2014-04-16","Mariana Rojas Medina","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"486","2014-04-16","Alejandro Soto Vásquez","B016381QZA","Samsung Galaxy J7","3","6049.50"
"487","2014-04-16","Valentina Vega Ruiz","B00NQGP42Y","Moto G Plus","3","7128.00"
"488","2014-04-16","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"489","2014-04-16","Gabriela Huamán Castro","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"490","2014-04-17","Eduardo Torres López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"491","2014-04-18","Carla Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"492","2014-04-18","Ricardo García Huerta","B00NQGP42Y","Moto G Plus","3","7128.00"
"493","2014-04-18","Laura Chávez Castro","B00F3J4B5S","Samsung Galaxy A20","21","36225.00"
"494","2014-04-18","Carlos González Ruiz","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"495","2014-04-18","Silvia Castro López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"496","2014-04-19","Juan Carlos Rodríguez Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"497","2014-04-19","Luisa Fernández Vargas","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"498","2014-04-19","José Morales Huamán","B018IZ0SWI","BLU Advance 5.0","15","24300.00"
"499","2014-04-19","Ana Paula Rojas Torres","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"500","2014-04-19","Miguel Ángel Vega López","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
